2014-10-08 00:00:00+01:00,142.742
2014-10-08 00:00:10+01:00,141.65454
2014-10-08 00:00:20+01:00,142.16699
2014-10-08 00:00:30+01:00,146.61333
2014-10-08 00:00:40+01:00,146.84909
2014-10-08 00:00:50+01:00,143.363
2014-10-08 00:01:00+01:00,146.655
2014-10-08 00:01:10+01:00,141.623
2014-10-08 00:01:20+01:00,141.231
2014-10-08 00:01:30+01:00,140.756
2014-10-08 00:01:40+01:00,143.215
2014-10-08 00:01:50+01:00,143.518
2014-10-08 00:02:00+01:00,140.883
2014-10-08 00:02:10+01:00,142.375
2014-10-08 00:02:20+01:00,139.99
2014-10-08 00:02:30+01:00,142.935
2014-10-08 00:02:40+01:00,140.329
2014-10-08 00:02:50+01:00,140.494
2014-10-08 00:03:00+01:00,139.871
2014-10-08 00:03:10+01:00,140.22
2014-10-08 00:03:20+01:00,140.339
2014-10-08 00:03:30+01:00,141.92
2014-10-08 00:03:40+01:00,144.263
2014-10-08 00:03:50+01:00,142.887
2014-10-08 00:04:00+01:00,140.326
2014-10-08 00:04:10+01:00,143.43
2014-10-08 00:04:20+01:00,142.677
2014-10-08 00:04:30+01:00,141.576
2014-10-08 00:04:40+01:00,139.699
2014-10-08 00:04:50+01:00,139.83301
2014-10-08 00:05:00+01:00,141.236
2014-10-08 00:05:10+01:00,139.764
2014-10-08 00:05:20+01:00,139.895
2014-10-08 00:05:30+01:00,140.767
2014-10-08 00:05:40+01:00,141.30899
2014-10-08 00:05:50+01:00,139.106
2014-10-08 00:06:00+01:00,139.248
2014-10-08 00:06:10+01:00,139.241
2014-10-08 00:06:20+01:00,138.723
2014-10-08 00:06:30+01:00,139.882
2014-10-08 00:06:40+01:00,140.862
2014-10-08 00:06:50+01:00,142.761
2014-10-08 00:07:00+01:00,143.238
2014-10-08 00:07:10+01:00,140.659
2014-10-08 00:07:20+01:00,144.512
2014-10-08 00:07:30+01:00,143.589
2014-10-08 00:07:40+01:00,140.659
2014-10-08 00:07:50+01:00,139.824
2014-10-08 00:08:00+01:00,141.903
2014-10-08 00:08:10+01:00,142.225
2014-10-08 00:08:20+01:00,139.498
2014-10-08 00:08:30+01:00,139.70801
2014-10-08 00:08:40+01:00,142.752
2014-10-08 00:08:50+01:00,139.822
2014-10-08 00:09:00+01:00,262.739
2014-10-08 00:09:10+01:00,241.66
2014-10-08 00:09:20+01:00,238.284
2014-10-08 00:09:30+01:00,235.877
2014-10-08 00:09:40+01:00,234.694
2014-10-08 00:09:50+01:00,234.894
2014-10-08 00:10:00+01:00,235.79001
2014-10-08 00:10:10+01:00,234.981
2014-10-08 00:10:20+01:00,230.571
2014-10-08 00:10:30+01:00,232.008
2014-10-08 00:10:40+01:00,233.061
2014-10-08 00:10:50+01:00,232.938
2014-10-08 00:11:00+01:00,230.767
2014-10-08 00:11:10+01:00,229.386
2014-10-08 00:11:20+01:00,230.58
2014-10-08 00:11:30+01:00,228.966
2014-10-08 00:11:40+01:00,229.631
2014-10-08 00:11:50+01:00,228.79599
2014-10-08 00:12:00+01:00,229.761
2014-10-08 00:12:10+01:00,231.534
2014-10-08 00:12:20+01:00,231.549
2014-10-08 00:12:30+01:00,230.755
2014-10-08 00:12:40+01:00,230.485
2014-10-08 00:12:50+01:00,229.188
2014-10-08 00:13:00+01:00,230.934
2014-10-08 00:13:10+01:00,233.177
2014-10-08 00:13:20+01:00,230.683
